"ID","Purchase-date","Date","Time","Quarter","Qtr","Year","Month","Date","Special Day","Online Sale Offers ","Day","Weekend","Morning","Afternoon","Evening","Night","Gender","Customer ID","Gender
F=1665
M=1815","Product-Name","Item-Status","Quantity","Currency","Item Price","Shipping-Price","Ship-City","Ship-State","Ship-Postal-Code","Category","Total_
amount","Author ","Publication","Profit Percentage
 (%)","Profit (INR)","Cost Price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2651","2019-07-26T07:27:31+00:00","7/26/2019","7:27 AM","2019 - Q3","3","2019","7","26","0","0","5","0","1","0","0","0","1","B07FWWSZY","F","Collins Easy Learner's Dictionary","Shipped","1","INR","350","67","Mumbai","MAHARASHTRA","400101","competition ","417"," Collins "," Collins ","17","59.5","290.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2652","2019-07-26T10:19:14+00:00","7/26/2019","10:19 AM","2019 - Q3","3","2019","7","26","0","0","5","0","1","0","0","0","0","B07FWVYQZ","M","NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books )","Shipped","1","INR","207","67","AMRAVATI","MAHARASHTRA","444607","school","274","NCERT","National Council of Education Research and Training","18","37.26","169.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2653","2019-07-26T10:47:21+00:00","7/26/2019","10:47 AM","2019 - Q3","3","2019","7","26","0","0","5","0","1","0","0","0","1","B07FWVWRT","F","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","1","INR","198","67","DARIBA","RAJASTHAN","313211","school","265","NCERT","National Council of Education Research and Training","18","35.64","162.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2654","2019-07-26T11:24:10+00:00","7/26/2019","11:24 AM","2019 - Q3","3","2019","7","26","0","0","5","0","1","0","0","0","0","B07FWYUYT","M","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","Jaipur","Rajasthan","302021","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2655","2019-07-26T14:49:57+00:00","7/26/2019","2:49 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","1","0","0","1","B07FWYXXR","F","Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649","Shipped","1","INR","97","67","GOPALGANJ","BIHAR","841428","school","164","NCERT","National Council of Education Research and Training","18","17.46","79.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2656","2019-07-26T15:27:32+00:00","7/26/2019","3:27 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","1","0","0","1","B07FWXXUY","F","Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649","Shipped","1","INR","97","67","KANGAYAMPALAYAM","TAMIL NADU","641401","school","164","NCERT","National Council of Education Research and Training","18","17.46","79.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2657","2019-07-26T16:04:04+00:00","7/26/2019","4:04 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","0","1","0","1","B07FWVVZV","F","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","1","INR","198","67","NEW DELHI","DELHI","110075","school","265","NCERT","National Council of Education Research and Training","18","35.64","162.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2658","2019-07-26T16:18:54+00:00","7/26/2019","4:18 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","0","1","0","0","B07FWYYXT","M","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","Rewari","HARYANA","123401","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2659","2019-07-26T17:14:12+00:00","7/26/2019","5:14 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","0","1","0","1","B07FWYVSW","F","Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110","Shipped","1","INR","220","67","NEW DELHI","DELHI","110019","School","287","NCERT","National Council of Education Research and Training (2014)","18","39.6","180.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2660","2019-07-26T19:27:13+00:00","7/26/2019","7:27 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","0","1","0","0","B07FWVXQW","M","science textbook for class 8th ncert","Shipped","1","INR","149","67","SONGADH TAPI DISTRICT","GUJARAT","394670","school","216","NCERT","Unik","18","26.82","122.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2661","2019-07-26T19:28:18+00:00","7/26/2019","7:28 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","0","1","0","1","B07FWVWRV","F","Fundamentals of Physical Geography - Textbook for Class - 11  - 11092","Shipped","1","INR","111","67","NOIDA","UTTAR PRADESH","201301","school","178","NCERT","National Council of Education Research and Training","18","19.98","91.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2662","2019-07-26T20:00:36+00:00","7/26/2019","8:00 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","0","0","1","1","B07FWWZXY","F","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","IMPHAL","MANIPUR","795001","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2663","2019-07-26T21:18:53+00:00","7/26/2019","9:18 PM","2019 - Q3","3","2019","7","26","0","0","5","0","0","0","0","1","1","B07FWXBRY","F","Fundamentals of Physical Geography - Textbook for Class - 11  - 11092","Shipped","1","INR","111","67","Bhawanipatna","ODISHA","766001","school","178","NCERT","National Council of Education Research and Training","18","19.98","91.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2664","2019-07-27T01:58:22+00:00","7/27/2019","1:58 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","0","B07FWVVYW","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","NOIDA","UTTAR PRADESH","201303","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2665","2019-07-27T03:05:41+00:00","7/27/2019","3:05 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","1","B07FWYAWR","F","science textbook for class 8th ncert","Shipped","1","INR","149","67","Orathanadu","TAMIL NADU","614625","school","216","NCERT","Unik","18","26.82","122.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2666","2019-07-27T03:39:47+00:00","7/27/2019","3:39 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","1","B07FWYWYW","F","science textbook for class 8th ncert","Shipped","1","INR","149","67","UKAI","GUJARAT","394680","school","216","NCERT","Unik","18","26.82","122.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2667","2019-07-27T03:41:25+00:00","7/27/2019","3:41 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","0","B07FWVVYZ","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","PIMPRI CHINCHWAD","MAHARASHTRA","411018","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2668","2019-07-27T04:26:17+00:00","7/27/2019","4:26 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","1","B07FWVWUQ","F","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","DUNGARPUR","RAJASTHAN","314038","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2669","2019-07-27T04:52:07+00:00","7/27/2019","4:52 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","1","B07FWWWVZ","F","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","SHIMLA","HIMACHAL PRADESH","171002","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2670","2019-07-27T05:03:46+00:00","7/27/2019","5:03 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","0","B07FWVVZT","M","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","3","INR","594","67","JAIPUR","RAJASTHAN","302017","school","661","NCERT","National Council of Education Research and Training","18","106.92","487.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2671","2019-07-27T05:11:05+00:00","7/27/2019","5:11 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","0","B07FWYYYT","M","science textbook for class 8th ncert","Shipped","1","INR","149","67","Bangalore","KARNATAKA","560103","school","216","NCERT","Unik","18","26.82","122.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2672","2019-07-27T05:18:29+00:00","7/27/2019","5:18 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","0","B07FWVYVX","M","science textbook for class 8th ncert","Shipped","3","INR","447","67","VARKALA","KERALA","695144","school","514","NCERT","Unik","18","80.46","366.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2673","2019-07-27T05:24:41+00:00","7/27/2019","5:24 AM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","0","B07FWWTXS","M","Mathematics - Textbook for Class 7","Shipped","1","INR","142.45","67","KARAIKKUDI","TAMIL NADU","630001","school","209.45","R.S Aggarwal","Pearson Education","18","25.641","116.809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2674","2019-07-27T06:27:56+00:00","7/27/2019","6:27 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","0","B07FWYTRS","M","science textbook for class 8th ncert","Shipped","3","INR","447","67","SONGADH TAPI DISTRICT","GUJARAT","394670","school","514","NCERT","Unik","18","80.46","366.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2675","2019-07-27T07:33:43+00:00","7/27/2019","7:33 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","1","B07FWYWQR","F","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","1","INR","198","67","THANE","MAHARASHTRA","400709","school","265","NCERT","National Council of Education Research and Training","18","35.64","162.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2676","2019-07-27T08:21:50+00:00","7/27/2019","8:21 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","0","B07FWVWZU","M","Mathematics - Textbook for Class 7","Shipped","1","INR","142.45","67","AMRAVATI","MAHARASHTRA","444605","school","209.45","R.S Aggarwal","Pearson Education","18","25.641","116.809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2677","2019-07-27T09:38:49+00:00","7/27/2019","9:38 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","0","B07FWYZWU","M","Maths 8","Shipped","1","INR","138","67","GUWAHATI","ASSAM","781029","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2678","2019-07-27T09:40:33+00:00","7/27/2019","9:40 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","0","B07FWWBWS","M","Words And Expressions 1 For Class 9- 976","Shipped","4","INR","736","67","RAYAGADA RAYAGADA DISTRICT","ODISHA","765001","school","803","NCERT","National Council of Education Research and Training","18","132.48","603.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2679","2019-07-27T11:08:58+00:00","7/27/2019","11:08 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","0","B07FWWTZZ","M","Maths 8","Shipped","1","INR","138","35.43","KADI","GUJARAT","361001","school","173.43","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2680","2019-07-27T11:08:58+00:00","7/27/2019","11:08 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","0","B07FWYAXU","M","Mathematics - Textbook for Class 7","Shipped","1","INR","142.45","31.57","Gulbarga","KARNATAKA","585311","school","174.02","R.S Aggarwal","Pearson Education","18","25.641","116.809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2681","2019-07-27T11:15:07+00:00","7/27/2019","11:15 AM","2019 - Q3","3","2019","7","27","0","0","6","0","1","0","0","0","1","B07FWVWTU","F","Mathematics Textbook for Class - 6  - 650","Shipped","1","INR","285","67","Delhi","DELHI","110084","school","352","NCERT","National Council of Education Research and Training","18","51.3","233.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2682","2019-07-27T12:16:51+00:00","7/27/2019","12:16 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","1","0","0","1","B07FWWZZR","F","Mathematics - Textbook for Class 7","Shipped","1","INR","142.45","67","KARIMNAGAR","TELANGANA","505001","school","209.45","R.S Aggarwal","Pearson Education","18","25.641","116.809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2683","2019-07-27T12:25:35+00:00","7/27/2019","12:25 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","1","0","0","1","B07FWWWRV","F","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","1","INR","198","67","Amarwara","MADHYA PRADESH","480221","school","265","NCERT","National Council of Education Research and Training","18","35.64","162.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2684","2019-07-27T12:31:40+00:00","7/27/2019","12:31 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","1","0","0","0","B07FWXUXR","M","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","1","INR","198","67","AZAMGARH","UTTAR PRADESH","276001","school","265","NCERT","National Council of Education Research and Training","18","35.64","162.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2685","2019-07-27T13:36:07+00:00","7/27/2019","1:36 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","1","0","0","1","B07FWWYTS","F","Mathematics Textbook for Class - 6  - 650","Shipped","1","INR","285","67","Nelamangala","KARNATAKA","562123","school","352","NCERT","National Council of Education Research and Training","18","51.3","233.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2686","2019-07-27T15:14:46+00:00","7/27/2019","3:14 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","1","0","0","1","B07FWYAVV","F","Social Change and Development in India Textbook in Sociology for Class 12  - 12109","Shipped","1","INR","157","67","NEW DELHI","DELHI","110021","school","224","NCERT","National Council of Education Research and Training","18","28.26","128.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2687","2019-07-27T15:45:24+00:00","7/27/2019","3:45 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","1","0","0","0","B07FWWZVZ","M","biology textbook for class 11th ncert","Shipped","1","INR","185","67","PATNA","BIHAR","800013","School","252","NCERT","National Council of Education Research and Training","18","33.3","151.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2688","2019-07-27T19:35:18+00:00","7/27/2019","7:35 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","1","0","0","B07FWVUTQ","M","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","1","INR","198","67","LUCKNOW","UTTAR PRADESH","226016","school","265","NCERT","National Council of Education Research and Training","18","35.64","162.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2689","2019-07-27T23:13:51+00:00","7/27/2019","11:13 PM","2019 - Q3","3","2019","7","27","0","0","6","0","0","0","0","1","0","B07FWVUVZ","M","Maths 8","Shipped","1","INR","138","67","RIICO INDUSTRIAL AREA PALSANA","RAJASTHAN","332402","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2690","2019-07-28T05:24:45+00:00","7/28/2019","5:24 AM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","0","1","0","B07FWXSWZ","M","Database System Concepts and relations","Shipped","1","INR","249","33.5","BUNDI","RAJASTHAN","323001","college","282.5","Silberschatz, Korth and Sudarshan","McGraw Hill Education","13","32.37","216.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2691","2019-07-28T05:24:45+00:00","7/28/2019","5:24 AM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","0","1","0","B07FWVWZX","M","Database System Concepts and relations","Shipped","1","INR","249","33.5","BUNDI","RAJASTHAN","323001","college","282.5","Silberschatz, Korth and Sudarshan","McGraw Hill Education","13","32.37","216.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2692","2019-07-28T05:45:44+00:00","7/28/2019","5:45 AM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","0","1","0","B07FWYYXX","M","Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649","Shipped","1","INR","97","67","DANTIWADA","GUJARAT","385505","school","164","NCERT","National Council of Education Research and Training","18","17.46","79.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2693","2019-07-28T05:55:46+00:00","7/28/2019","5:55 AM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","0","1","1","B07FWXSQZ","F","Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102","Shipped","1","INR","198","67","PRATAPGARH","RAJASTHAN","312605","school","265","NCERT","National Council of Education Research and Training","18","35.64","162.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2694","2019-07-28T08:22:30+00:00","7/28/2019","8:22 AM","2019 - Q3","3","2019","7","28","0","0","7","0","1","0","0","0","0","B07FWWYVR","M","Database System Concepts and relations","Shipped","1","INR","249","67","MAHENDRAGARH","HARYANA","123028","college","316","Silberschatz, Korth and Sudarshan","McGraw Hill Education","13","32.37","216.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2695","2019-07-28T08:24:38+00:00","7/28/2019","8:24 AM","2019 - Q3","3","2019","7","28","0","0","7","0","1","0","0","0","1","B07FWWYWY","F","Database System Concepts and relations","Shipped","1","INR","249","67","MAHENDRAGARH","HARYANA","123028","college","316","Silberschatz, Korth and Sudarshan","McGraw Hill Education","13","32.37","216.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2696","2019-07-28T09:02:14+00:00","7/28/2019","9:02 AM","2019 - Q3","3","2019","7","28","0","0","7","0","1","0","0","0","1","B07FWYZUU","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","MANDSAUR","MADHYA PRADESH","458001","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2697","2019-07-28T09:18:13+00:00","7/28/2019","9:18 AM","2019 - Q3","3","2019","7","28","0","0","7","0","1","0","0","0","0","B07FWWXXS","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","IMPHAL","MANIPUR","795001","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2698","2019-07-28T09:41:51+00:00","7/28/2019","9:41 AM","2019 - Q3","3","2019","7","28","0","0","7","0","1","0","0","0","0","B07FWVVWQ","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","JALGAON","MAHARASHTRA","425001","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2699","2019-07-28T11:07:37+00:00","7/28/2019","11:07 AM","2019 - Q3","3","2019","7","28","0","0","7","0","1","0","0","0","0","B07FWVUQT","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","GREATER NOIDA","UTTAR PRADESH","201308","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2700","2019-07-28T13:03:39+00:00","7/28/2019","1:03 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","1","0","0","0","B07FWYBXT","M","Maths 8","Shipped","1","INR","138","67","NAGPUR","MAHARASHTRA","440015","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2701","2019-07-28T13:12:12+00:00","7/28/2019","1:12 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","1","0","0","0","B07FWYVRS","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","BALRAMPUR","UTTAR PRADESH","271201","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2702","2019-07-28T14:35:09+00:00","7/28/2019","2:35 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","1","0","0","0","B07FWVYQQ","M","Maths 8","Shipped","1","INR","138","67","NEW DELHI","DELHI","110017","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2703","2019-07-28T14:42:25+00:00","7/28/2019","2:42 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","1","0","0","0","B07FWYURV","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","AHMEDABAD","GUJARAT","380058","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2704","2019-07-28T15:41:47+00:00","7/28/2019","3:41 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","1","0","0","1","B07FWVBZZ","F","English 9th class workbook Words & Expression Ncert","Shipped","1","INR","180","67","SOUTH DELHI","DELHI","110025","School","247","Multiple Authors ","Multiple Authors Publishing","18","32.4","147.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2705","2019-07-28T15:52:47+00:00","7/28/2019","3:52 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","1","0","0","0","B07FWVURT","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","KILAPAVOOR","TAMIL NADU","627808","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2706","2019-07-28T17:24:01+00:00","7/28/2019","5:24 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","1","0","1","B07FWVWVR","F","Maths 8","Shipped","1","INR","138","67","AHMEDABAD","GUJARAT","382470","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2707","2019-07-28T18:00:10+00:00","7/28/2019","6:00 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","1","0","0","B07FWXAWZ","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","Palanpur","GUJARAT","385001","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2708","2019-07-28T19:13:52+00:00","7/28/2019","7:13 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","1","0","0","B07FWVWZV","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","56.76","NEW DELHI","DELHI","110009","competition ","451.76","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2709","2019-07-28T19:13:52+00:00","7/28/2019","7:13 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","1","0","1","B07FWYATU","F","Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams","Shipped","1","INR","320","60.24","NEW DELHI","DELHI","110009","competition ","380.24","Kanti Jain","Manu Prakashan Private Limited","17","54.4","265.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2710","2019-07-28T19:37:16+00:00","7/28/2019","7:37 PM","2019 - Q3","3","2019","7","28","0","0","7","0","0","0","1","0","0","B07FWXTUX","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","JAMNAGAR","GUJARAT","361008","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2711","2019-07-29T01:06:48+00:00","7/29/2019","1:06 AM","2019 - Q3","3","2019","7","29","0","0","1","0","0","0","0","1","0","B07FWVXUZ","M","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","OBRA","UTTAR PRADESH","231219","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2712","2019-07-29T06:52:14+00:00","7/29/2019","6:52 AM","2019 - Q3","3","2019","7","29","0","0","1","0","1","0","0","0","0","B07FWVZYV","M","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","PUNE","MAHARASHTRA","411057","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2713","2019-07-29T07:08:55+00:00","7/29/2019","7:08 AM","2019 - Q3","3","2019","7","29","0","0","1","0","1","0","0","0","1","B07FWYXXX","F","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","Srinagar","JAMMU & KASHMIR","190006","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2714","2019-07-29T07:11:10+00:00","7/29/2019","7:11 AM","2019 - Q3","3","2019","7","29","0","0","1","0","1","0","0","0","0","B07FWYSTZ","M","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","HANDIA","UTTAR PRADESH","221503","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2715","2019-07-29T07:18:44+00:00","7/29/2019","7:18 AM","2019 - Q3","3","2019","7","29","0","0","1","0","1","0","0","0","0","B07FWWBTW","M","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","Naliya","GUJARAT","370655","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
